6DIG.BL00030001.pdb	-10.37080	-633.81775
6DIG.BL00010001.pdb	-8.87461	-569.61328
6DIG.BL00020001.pdb	-4.48644	-611.81812
6DIG.BL00040001.pdb	-1.89638	-604.37787
